id,official_name,alias_name,total_leaf_node
33001032,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 12,,0
33001033,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 13,,0
33001034,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 14,,0
33001035,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 15,,0
33001036,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 16,,0
33001037,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 17,,0
33001038,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 18,,0
33001039,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 19,,0
33001040,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 2,,0
33001041,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 20,,0
33001042,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 21,,0
33001043,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 22,,0
33001044,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 23,,0
33001045,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 24,,0
33001046,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 3,,0
33001047,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 4,,0
33001048,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 5,,0
33001049,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 6,,0
33001050,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 7,,0
33001051,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 8,,0
33001052,สำนักตรวจสอบการเงินและบริหารพัสดุที่ 9,,0
33001053,สำนักตรวจสอบพิเศษที่ 1,,0
33001054,สำนักตรวจสอบพิเศษที่ 2,,0
33001055,สำนักตรวจสอบพิเศษที่ 3,,0
33001056,สำนักตรวจสอบระบบสารสนเทศ,,0
33001057,สำนักตรวจเงินแผ่นดินจังหวัดกระบี่,,0
33001058,สำนักตรวจเงินแผ่นดินจังหวัดกาญจนบุรี,,0
33001059,สำนักตรวจเงินแผ่นดินจังหวัดกาฬสินธุ์,,0
33001060,สำนักตรวจเงินแผ่นดินจังหวัดกำแพงเพชร,,0
33001061,สำนักตรวจเงินแผ่นดินจังหวัดขอนแก่น,,0
33001062,สำนักตรวจเงินแผ่นดินจังหวัดจันทบุรี,,0
33001063,สำนักตรวจเงินแผ่นดินจังหวัดฉะเชิงเทรา,,0
